SentenceA,SentenceB,Sample,A_B_neut,A_B_cont,A_B_ent,A_B_Label,B_A_neut,B_A_cont,B_A_ent,B_A_Label,Type
"There is a coffee machine supplied here, which is fine.",There are lots of attractions you can reach by foot.,29,0.983674168586731,0.013802563771605492,0.0025232622865587473,neutral,0.7331053614616394,0.24741528928279877,0.019479379057884216,neutral,ref
"There is a coffee machine supplied here, which is fine.",The hotel has adequate rooms with air conditioning and the internet was available.,29,0.995278000831604,0.0027439326513558626,0.001978064188733697,neutral,0.9774513840675354,0.018128737807273865,0.004419881850481033,neutral,ref
"There is a coffee machine supplied here, which is fine.",The staff of this hotel allowed a call to the USA using the hotel phones.,29,0.9032490849494934,0.07930868119001389,0.01744222082197666,neutral,0.918278694152832,0.06375577300786972,0.017965538427233696,neutral,ref
"There is a coffee machine supplied here, which is fine.","The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",29,0.9665542244911194,0.0306340754032135,0.002811666112393141,neutral,0.7586396336555481,0.2339489907026291,0.00741135748103261,neutral,ref
"There is a coffee machine supplied here, which is fine.",The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,29,0.47061455249786377,0.5271171927452087,0.002268207725137472,contradiction,0.5277146697044373,0.46988052129745483,0.0024048066698014736,neutral,ref
The parking at the hotel costs 12 a night.,The hotel made guests feel safe and comfortable.,29,0.9970487952232361,0.001963722752407193,0.0009874858660623431,neutral,0.9940156936645508,0.005150662735104561,0.0008336604805663228,neutral,ref
The parking at the hotel costs 12 a night.,"Everything is accessible from this hotel, which is really useful for exploring the city.",29,0.9364620447158813,0.06048782169818878,0.003050170373171568,neutral,0.997491717338562,0.0016731099458411336,0.0008351265569217503,neutral,ref
The parking at the hotel costs 12 a night.,There are lots of attractions you can reach by foot.,29,0.9973741769790649,0.0017758755711838603,0.0008499087416566908,neutral,0.9592788815498352,0.03831660747528076,0.002404474187642336,neutral,ref
The parking at the hotel costs 12 a night.,The hotel has adequate rooms with air conditioning and the internet was available.,29,0.9965961575508118,0.0021155069116503,0.0012883180752396584,neutral,0.9915762543678284,0.007456894963979721,0.0009668472921475768,neutral,ref
The parking at the hotel costs 12 a night.,The staff of this hotel allowed a call to the USA using the hotel phones.,29,0.8160435557365417,0.1206749826669693,0.06328143924474716,neutral,0.9855234622955322,0.01168736256659031,0.0027891595382243395,neutral,ref
The parking at the hotel costs 12 a night.,"The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",29,0.9883129000663757,0.007347431033849716,0.00433972105383873,neutral,0.9246991276741028,0.07117905467748642,0.004121843259781599,neutral,ref
The parking at the hotel costs 12 a night.,The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,29,0.9512402415275574,0.046571336686611176,0.002188399201259017,neutral,0.9101293683052063,0.08627384901046753,0.0035967091098427773,neutral,ref
This is a great place for a short stay and it will likely make you want to come back again.,Some of the staff at the hotel were helpful.,29,0.9966247081756592,0.00048590530059300363,0.0028894187416881323,neutral,0.9970290064811707,0.000515507475938648,0.002455543726682663,neutral,ref
This is a great place for a short stay and it will likely make you want to come back again.,If you want to go a little further afield there is a train station close-by.,29,0.9976086616516113,0.0012037897249683738,0.0011874964693561196,neutral,0.9975918531417847,0.0007856591255404055,0.0016224896535277367,neutral,ref
The hotel isn't really central.,Some of the staff at the hotel were helpful.,29,0.9970898628234863,0.0019972629379481077,0.000912869640160352,neutral,0.9226404428482056,0.07234670966863632,0.0050128367729485035,neutral,ref
The hotel isn't really central.,If you want to go a little further afield there is a train station close-by.,29,0.9941184520721436,0.0051199896261096,0.0007615510257892311,neutral,0.7388802766799927,0.16662311553955078,0.09449666738510132,neutral,ref
The area is quite safe so really the location is pretty good.,Some of the staff at the hotel were helpful.,29,0.9976508021354675,0.0006669774302281439,0.001682261354289949,neutral,0.9974109530448914,0.001627897727303207,0.0009611588320694864,neutral,ref
The area is quite safe so really the location is pretty good.,If you want to go a little further afield there is a train station close-by.,29,0.9977229237556458,0.0012247711420059204,0.0010522673837840557,neutral,0.9976946711540222,0.0013590382877737284,0.0009463109890930355,neutral,ref
The rooms in the hotel are modern.,Some of the staff at the hotel were helpful.,29,0.9969723224639893,0.0006150045082904398,0.0024126835633069277,neutral,0.9978426694869995,0.0009073122055269778,0.0012500373413786292,neutral,ref
The rooms in the hotel are modern.,If you want to go a little further afield there is a train station close-by.,29,0.991865336894989,0.005906734615564346,0.002227871445938945,neutral,0.96773761510849,0.005422492977231741,0.0268398504704237,neutral,ref
Some of the hotel's staff seemed disinterested in helping with an incident at the hotel.,Some of the staff at the hotel were helpful.,29,0.5905444025993347,0.1687844693660736,0.24067112803459167,neutral,0.7409016489982605,0.2562228739261627,0.0028754721861332655,neutral,ref
Some of the hotel's staff seemed disinterested in helping with an incident at the hotel.,If you want to go a little further afield there is a train station close-by.,29,0.6031492948532104,0.060971375554800034,0.3358793556690216,neutral,0.8839436769485474,0.02654275670647621,0.08951354771852493,neutral,ref
It is worth mentioning that you can get a complimentary coffee from the barista.,Some of the staff at the hotel were helpful.,29,0.9496285915374756,0.0013099669013172388,0.0490613728761673,neutral,0.9694570302963257,0.01433791033923626,0.016205061227083206,neutral,ref
It is worth mentioning that you can get a complimentary coffee from the barista.,If you want to go a little further afield there is a train station close-by.,29,0.954348623752594,0.03880435600876808,0.00684697600081563,neutral,0.9647809267044067,0.026152348145842552,0.009066787548363209,neutral,ref
"There is a coffee machine supplied here, which is fine.",Some of the staff at the hotel were helpful.,29,0.9953670501708984,0.0005287203239277005,0.004104205872863531,neutral,0.9860212206840515,0.00693499157205224,0.007043846417218447,neutral,ref
"There is a coffee machine supplied here, which is fine.",If you want to go a little further afield there is a train station close-by.,29,0.9946243166923523,0.0044426266103982925,0.0009330389439128339,neutral,0.8993997573852539,0.09392107278108597,0.006679179612547159,neutral,ref
The parking at the hotel costs 12 a night.,Some of the staff at the hotel were helpful.,29,0.9968588352203369,0.0017662228783592582,0.0013749671634286642,neutral,0.9942243695259094,0.00467489380389452,0.001100686495192349,neutral,ref
The parking at the hotel costs 12 a night.,If you want to go a little further afield there is a train station close-by.,29,0.9962056875228882,0.0029019685462117195,0.0008923238492570817,neutral,0.9890434741973877,0.009584583342075348,0.0013718686532229185,neutral,ref
The hotel made guests feel safe and comfortable.,Some of the staff at the hotel were helpful.,29,0.8356165885925293,0.0018224938539788127,0.16256093978881836,neutral,0.9813791513442993,0.0013028796529397368,0.017318034544587135,neutral,ref
The hotel made guests feel safe and comfortable.,If you want to go a little further afield there is a train station close-by.,29,0.9335628151893616,0.05190619081258774,0.014530951157212257,neutral,0.9668710231781006,0.013114315457642078,0.020014667883515358,neutral,ref
"Everything is accessible from this hotel, which is really useful for exploring the city.",Some of the staff at the hotel were helpful.,29,0.9967716336250305,0.0005285250954329967,0.0026998731773346663,neutral,0.9976392984390259,0.0013994125183671713,0.0009613619768060744,neutral,ref
"Everything is accessible from this hotel, which is really useful for exploring the city.",If you want to go a little further afield there is a train station close-by.,29,0.9977828860282898,0.0010259132832288742,0.0011912555200979114,neutral,0.8943567872047424,0.0903259664773941,0.015317262150347233,neutral,ref
There are lots of attractions you can reach by foot.,Some of the staff at the hotel were helpful.,29,0.9682797193527222,0.0030729430727660656,0.028647340834140778,neutral,0.9116583466529846,0.010857979767024517,0.07748361676931381,neutral,ref
There are lots of attractions you can reach by foot.,If you want to go a little further afield there is a train station close-by.,29,0.9975544810295105,0.001398116466589272,0.0010473885340616107,neutral,0.9977791905403137,0.0007704935851506889,0.0014503775164484978,neutral,ref
The hotel has adequate rooms with air conditioning and the internet was available.,Some of the staff at the hotel were helpful.,29,0.9963831901550293,0.00049490702804178,0.003121909685432911,neutral,0.9977173805236816,0.000703868514392525,0.001578724943101406,neutral,ref
The hotel has adequate rooms with air conditioning and the internet was available.,If you want to go a little further afield there is a train station close-by.,29,0.9966101050376892,0.0024804002605378628,0.0009094557608477771,neutral,0.9923295378684998,0.0013017237652093172,0.006368746515363455,neutral,ref
The staff of this hotel allowed a call to the USA using the hotel phones.,Some of the staff at the hotel were helpful.,29,0.8009771704673767,0.001860136166214943,0.1971626728773117,neutral,0.9978491067886353,0.000943722843658179,0.001207159017212689,neutral,ref
