,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent,negated_simple_sent,Completed
379,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N002,Some of the rooms in the hotel do not have windows and furnishings are in a bad condition.,E011RB00N002_000,Some of the rooms in the hotel do not have windows.,,
380,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N002,Some of the rooms in the hotel do not have windows and furnishings are in a bad condition.,E011RB00N002_001,Furnishings are in a bad condition.,,
381,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N003,The cleaning of the rooms could be improved.,E011RB00N003_000,The cleaning of the rooms needs improvement.,,
382,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N004,"The management of the hotel seemed disinterested , but the valet staff and desk staff were efficient and friendly, despite being busy.",E011RB00N004_000,The management of the hotel seemed disinterested.,,
383,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N004,"The management of the hotel seemed disinterested , but the valet staff and desk staff were efficient and friendly, despite being busy.",E011RB00N004_001,The valet staff were efficient and friendly.,,
384,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N004,"The management of the hotel seemed disinterested , but the valet staff and desk staff were efficient and friendly, despite being busy.",E011RB00N004_002,The desk staff were efficient and friendly.,,
385,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N004,"The management of the hotel seemed disinterested , but the valet staff and desk staff were efficient and friendly, despite being busy.",E011RB00N004_003,The valet staff and desk staff were busy.,,
386,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N005,The hotel only serves coffee and pastries as the breakfast offering .,E011RB00N005_000,The hotel only serves coffee.,,
387,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N005,The hotel only serves coffee and pastries as the breakfast offering .,E011RB00N005_001,The hotel only serves pastries as the breakfast offering.,,
388,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N006,"The hotel was cheap and had free parking included, but they were not reason enough to choose it.",E011RB00N006_000,The hotel was cheap.,,
389,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N006,"The hotel was cheap and had free parking included, but they were not reason enough to choose it.",E011RB00N006_001,The hotel had free parking included.,,
390,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_b,0,E011RB00N006,"The hotel was cheap and had free parking included, but they were not reason enough to choose it.",E011RB00N006_002,These were not reason enough to choose it.,,
391,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_comm,0,E011RC00N000,The staff at the hotel are friendly and the hotel is ideally located for a stay.,E011RC00N000_000,The staff at the hotel are friendly.,,
392,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_comm,0,E011RC00N000,The staff at the hotel are friendly and the hotel is ideally located for a stay.,E011RC00N000_001,The hotel is ideally located for a stay.,,
393,11,train,123519,Hotel Le Marais,93247,Ambassador Hotel,refs_comm,0,E011RC00N001,and to visit the French Quarter etc.,E011RC00N001_000,To visit the French Quarter.,,
394,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N000,It is a charming European hotel.,E012RA00N000_000,It is a hotel.,It is not a hotel.,Yes
395,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N000,It is a charming European hotel.,E012RA00N000_001,The hotel is located in Europe.,The hotel is not located in Europe.,Yes
396,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N000,It is a charming European hotel.,E012RA00N000_002,The hotel is charming.,The hotel is not charming.,Yes
397,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N001,The hotel is situated on the River Arno and is a quiet locale.,E012RA00N001_000,The hotel is situated on the River Arno.,The hotel is not situated on the River Arno.,Yes
398,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N001,The hotel is situated on the River Arno and is a quiet locale.,E012RA00N001_001,The hotel is in a quiet locale.,The hotel is in a noisy locale.,Yes
399,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N002,The hotel rooms were well decorated and with fully functioning air conditioning.,E012RA00N002_000,The hotel rooms were well decorated.,The hotel rooms were undecorated.,Yes
400,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N002,The hotel rooms were well decorated and with fully functioning air conditioning.,E012RA00N002_001,The hotel rooms had fully functioning air conditioning.,The hotel rooms had no fully functioning air conditioning.,Yes
401,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N003,It was definitely a room with a view.,E012RA00N003_000,It was a room.,It was not a room.,Yes
402,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N003,It was definitely a room with a view.,E012RA00N003_001,The room had a view.,The room had no view.,Yes
403,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N004,The staff here at this hotel are really great and the manager was also really knowledgeable for local outings.,E012RA00N004_000,The staff at this hotel are really great.,The staff at this hotel are really bad.,Yes
404,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N004,The staff here at this hotel are really great and the manager was also really knowledgeable for local outings.,E012RA00N004_001,The manager was really knowledgeable for local outings.,The manager was really unknowledgeable for local outings.,Yes
405,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N005,They all work hard to please and meet your needs.,E012RA00N005_000,They all work hard.,None of them work hard.,Yes
406,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N005,They all work hard to please and meet your needs.,E012RA00N005_001,Their goal is to please and meet your needs.,Their goal is not to please or meet your needs.,Yes
407,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N006,You can access the internet via a computer in the hotel lobby and this is a free option.,E012RA00N006_000,You can access the internet via a computer in the hotel lobby.,You cannot access the internet via the computer in the hotel lobby.,Yes
408,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N006,You can access the internet via a computer in the hotel lobby and this is a free option.,E012RA00N006_001,This is a free option.,This is not a free option.,Yes
409,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N007,"There is also a great hotel balcony, which was lovely to sit on and watch the world go by.",E012RA00N007_000,There is a great hotel balcony.,There is a terrible hotel balcony.,Yes
410,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N007,"There is also a great hotel balcony, which was lovely to sit on and watch the world go by.",E012RA00N007_001,It was lovely to sit on.,It was horrible to sit on.,Yes
411,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_a,0,E012RA00N007,"There is also a great hotel balcony, which was lovely to sit on and watch the world go by.",E012RA00N007_002,It was great for watching the world go by.,It was terrible for watching the world go by.,Yes
412,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N000,This hotel is quite old compared to pictures on their website.,E012RB00N000_000,This hotel is quite old.,,
413,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N000,This hotel is quite old compared to pictures on their website.,E012RB00N000_001,The pictures on their website are not a good representation of the hotel's current state.,,
414,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N001,Generally it's a okay hotel.,E012RB00N001_000,It's a hotel.,,
415,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N001,Generally it's a okay hotel.,E012RB00N001_001,"Generally, it's okay.",,
416,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N002,The hotel is in a good location.,E012RB00N002_000,The hotel is located in a good location.,,
417,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N003,It is close to the train station and the main attractions in Florence by foot.,E012RB00N003_000,It is close to the train station.,,
418,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N003,It is close to the train station and the main attractions in Florence by foot.,E012RB00N003_001,It is close to the main attractions in Florence by foot.,,
419,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N004,"There are also nearby buses that go to Fiosole, the plaza Michelangelo and the discount mall.",E012RB00N004_000,There are nearby buses.,,
420,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N004,"There are also nearby buses that go to Fiosole, the plaza Michelangelo and the discount mall.",E012RB00N004_001,The buses go to Fiosole.,,
421,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N004,"There are also nearby buses that go to Fiosole, the plaza Michelangelo and the discount mall.",E012RB00N004_002,The buses go to the plaza Michelangelo.,,
422,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N004,"There are also nearby buses that go to Fiosole, the plaza Michelangelo and the discount mall.",E012RB00N004_003,The buses go to the discount mall.,,
423,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N005,The rooms are rather small and unsafe.,E012RB00N005_000,The rooms are rather small.,,
424,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N005,The rooms are rather small and unsafe.,E012RB00N005_001,The rooms are unsafe.,,
425,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N006,Some rooms are facing onto a construction site.,E012RB00N006_000,Some rooms are facing onto a construction site.,,
426,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N007,The staff at the hotel had an unprofessional attitude towards guests.,E012RB00N007_000,The staff at the hotel had an unprofessional attitude.,,
427,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N007,The staff at the hotel had an unprofessional attitude towards guests.,E012RB00N007_001,The unprofessional attitude was towards guests.,,
428,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_b,0,E012RB00N008,The hotel was quite noisy.,E012RB00N008_000,The hotel was noisy.,,
429,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_comm,0,E012RC00N000,The rooms in the hotel are clean.,E012RC00N000_000,The rooms in the hotel are clean.,,
430,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_comm,0,E012RC00N001,The breakfast had a lot of choice which was really great.,E012RC00N001_000,The breakfast had a lot of choice.,,
431,12,train,248931,Hotel River,228968,Ambasciatori Hotel,refs_comm,0,E012RC00N001,The breakfast had a lot of choice which was really great.,E012RC00N001_001,This was really great.,,
432,13,train,87571,Days Inn Chicago,87654,The Talbott Hotel,refs_a,0,E013RA00N000,"The hotel is ideal for a boisterous and young crowd, such as a girl's trip.",E013RA00N000_000,The hotel is ideal for a boisterous and young crowd.,The hotel is not ideal for a boisterous and young crowd.,Yes
433,13,train,87571,Days Inn Chicago,87654,The Talbott Hotel,refs_a,0,E013RA00N000,"The hotel is ideal for a boisterous and young crowd, such as a girl's trip.",E013RA00N000_001,The hotel is ideal for a girl's trip.,The hotel is not ideal for a girl's trip.,Yes
434,13,train,87571,Days Inn Chicago,87654,The Talbott Hotel,refs_a,0,E013RA00N001,The hotel is close to bus routes into the city and is a good change of place to stay from the downtown alternatives.,E013RA00N001_000,The hotel is close to bus routes into the city.,The hotel is far from bus routes into the city.,Yes
435,13,train,87571,Days Inn Chicago,87654,The Talbott Hotel,refs_a,0,E013RA00N001,The hotel is close to bus routes into the city and is a good change of place to stay from the downtown alternatives.,E013RA00N001_001,The hotel is a good change of place to stay from the downtown alternatives.,"The hotel is similar to downtown alternatives, as a place to stay.",Yes
436,13,train,87571,Days Inn Chicago,87654,The Talbott Hotel,refs_a,0,E013RA00N002,The hotel is located in the centre of Lincoln Park with restaurants and a good night life.,E013RA00N002_000,The hotel is located in the centre of Lincoln Park.,The hotel is not located in the centre of Lincoln Park.,Yes
